title,author,publisher,publish_date,original_price,sale_price
초등 저학년 내 책꽂이 시리즈 9권세트,나윤하 외,크레용하우스(전집),2022년 03월 15일,"95,500원","85,950"
"무엇이든, 언젠가는",어맨다 고먼 글/크리스티안 로빈슨 그림/김지은 역,주니어RHK,2024년 01월 25일,"15,000원","13,500"
미카엘라 3 : 도전! 패션 서바이벌,박에스더 글/이경희 그림,비룡소,2023년 10월 30일,"14,000원","12,600"
"런런런, 편의점으로!",윤해연 글/김정진 그림,그레이트북스(단행),2024년 01월 22일,"13,000원","11,700"
오늘부터 초등 한국사 독해왕 2,"신수정, 권민서 글",다다북스,2024년 01월 10일,"14,500원","13,050"
오늘부터 초등 한국사 독해왕 1,"신수정, 권민서 글",다다북스,2024년 01월 10일,"14,500원","13,050"
2024 IFRS 세무사 김승철 재무회계연습,김승철 저,나우퍼블리셔,2024년 01월 12일,"29,000원","29,000"
김수겸 약사의 실전 한방강의 : 감기편,김수겸 편저,정다와,2024년 01월 10일,"22,000원","19,800"
장애인복지론,"최윤영, 이세희 공저",북앤정,2024년 01월 20일,"21,000원","21,000"
레인보우 버블젬 쿠션스티커,편집부 저,아이누리,2024년 01월 12일,"10,000원","8,500"
한시용례사전 상하 세트,전관수 저,국학자료원,2015년 04월 15일,"300,000원","300,000"
덜컹덜컹 개미 기차,오이 준코 글그림/황진희 역,킨더랜드,2024년 01월 20일,"15,000원","13,500"
평화가 오려면,스므리티 프라사담홀스 글/데이비드 리치필드 그림/윤보라 역,템북,2023년 12월 31일,"16,800원","15,120"
행정판례연구 28-1,한국행정판례연구회 저,박영사,2023년 06월 30일,"54,000원","54,000"
법학 입문,"유병화, 정영환 공저",법문사,2023년 02월 05일,"32,000원","32,000"
ARTISTS IN KOREA 2024,pixiv 기획,소미미디어,2024년 01월 15일,"30,000원","27,000"
새콤달콤 캐치 티니핑 시즌4 직소퍼즐 100pcs,편집부 저,아이누리,2024년 01월 12일,"15,000원","12,750"
새콤달콤 캐치 티니핑 시즌4 직소퍼즐 150pcs,편집부 저,아이누리,2024년 01월 12일,"7,000원","5,950"
상표법,윤선희 저,법문사,2024년 02월 10일,"40,000원","40,000"
2024 황남기 경찰학 요령 족보 : 법령편,황남기 편저,멘토링,2024년 01월 19일,"25,000원","23,750"
2024 황남기 경찰학 요령 족보 : 요약편,황남기 편저,멘토링,2024년 01월 17일,"28,000원","26,600"
새콤달콤 캐치 티니핑 시즌4 큐티 스티커북,편집부 저,아이누리,2024년 01월 12일,"6,000원","5,100"
밥 프록터의 본 리치,밥 프록터 저/김문주 역,비즈니스북스,2024년 01월 19일,"16,800원","15,120"
2024 이패스 객관식 민법,이동건 편저,이패스코리아,2024년 01월 09일,"24,000원","21,600"
2024 이패스 객관식 경영학,고강유 편저,이패스코리아,2024년 01월 09일,"31,000원","27,900"
2024 인사노무관리 핵심이론,최우정 편저,이패스코리아,2024년 01월 03일,"25,000원","22,500"
무브무브 플랩북 움직이는 시리즈 8권세트(엔진+도시+건설현장+우주+공항+지구+물+동물),안소피 보만 외,보림(전집),2018년 03월 15일,"264,000원","237,600"
도시 독법 + 도시는 왜 역사를 보존하는가,로버트 파우저 저,혜화1117,2024년 01월 10일,"50,000원","45,000"
2024 강정구 소방관계법규 단원별 필수체크 500제,강정구 편저,고시동네,2024년 01월 12일,"26,000원","23,400"
2024 강정구 소방학개론 단원별 필수체크 1000제,강정구 편저,고시동네,2024년 01월 12일,"26,000원","23,400"
간절함에 응답하시는 하나님의 음성,강하룡 저,브니엘,2024년 01월 15일,"18,000원","16,200"
[작가만남] 『단박에 중국사』 심용환 북토크(1인 입장권),심용환 저/방상호 그림,YES24(북투어),2024년 01월 11일,"10,000원","10,000"
영향력 있는 멘토,마이나 음와우라 저/정성묵 역,디모데,2024년 01월 11일,"17,000원","16,150"
가르침의 재발견,"거트 비에스타 저/곽덕주, 박은주 역",다봄교육,2024년 01월 19일,"16,800원","15,960"
2024 최욱진 행정학 천지문 OX,최욱진 편저,더에이스에듀,2024년 01월 17일,"15,000원","14,250"
"규장각, 세 번째 이야기",관인고등학교 문예동아리 규장각 저/주가람 편,지식과감성#,2024년 01월 09일,"12,000원","10,800"
2024 빠르게 보는 강산불패 형법 OX 문제집,강기주 편저,경연,2024년 01월 12일,"40,000원","38,000"
기후변화 플레이북,"데니스 L. 메도즈, 린다 부스 스위니, 질리언 마틴 메허스 저/정창권 역",지식플랫폼(비즈니스),2024년 01월 15일,"15,000원","13,500"
이창권 국제법 핵심요약집,이창권 저,더뉴런,2024년 01월 20일,"22,000원","19,800"
조리과학 & 관능평가,"이진택, 안용기, 성기협 저",백산출판사,2024년 01월 10일,"32,000원","32,000"
끝까지 그가 이겼다고 믿게 하라,김의성 저,테라코타,2024년 01월 12일,"17,000원","15,300"
사라진 것들,앤드루 포터 저/민은영 역,문학동네,2024년 01월 15일,"18,000원","16,200"
이야기로 키우는 문해력,"김현태 저/강민하, 노정현, 박수빈, 박채현 그림 외 3명 정보 더 보기/감추기",정인출판사,2023년 10월 20일,"15,000원","13,500"
신의 화타,이풍원 저,명문당,2023년 12월 20일,"20,000원","18,000"
악마에 입문했습니다! 이루마 군 17,니시 오사무 글그림/이승원 역,서울미디어코믹스(서울문화사),2024년 01월 12일,"6,500원","5,850"
악마에 입문했습니다! 이루마 군 16,니시 오사무 글그림/이승원 역,서울미디어코믹스(서울문화사),2024년 01월 12일,"6,500원","5,850"
악마에 입문했습니다! 이루마 군 15,니시 오사무 글그림/이승원 역,서울미디어코믹스(서울문화사),2024년 01월 12일,"6,500원","5,850"
"한국의 전통사찰, 우리전통건축의 모습",편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
천연속의 고대사찰건축의 자태,편집부 저,워크디자인북,2024년 04월 20일,"99,000원","99,000"
전통건축과 미래한옥건축의 자연스런 궁궐풍수,편집부 저,워크디자인북,2024년 04월 20일,"99,500원","99,500"
우리선조의 생생한전통건축:정원누각탐파와 정원조형의 조화,편집부 저,워크디자인북,2024년 04월 20일,"99,950원","99,950"
전통건축속의 향교서원을 찾다,편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
정원전통건축으로서의 우리조상의 숨결과 발자취,편집부 저,워크디자인북,2024년 04월 20일,"99,000원","99,000"
전통건축이 따른 우리조상의 거주문화와 기행,편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
우리조상의 삶을 찾아 떠나는 전통 생활양식의 발자취,편집부 저,워크디자인북,2024년 04월 20일,"99,950원","99,950"
전통한옥의 자연스런 건축의 형태,편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
자연스런모습을 담은 전통궁궐건축,편집부 저,워크디자인북,2024년 04월 20일,"99,890원","99,890"
전통건축에 있어서의 소박한민가의 향기,편집부 저,워크디자인북,2024년 04월 20일,"99,950원","99,950"
우리조상의 삶을 찾아 떠나는 전통 생활양식의 발자취 2,편집부 저,워크디자인북,2024년 04월 20일,"99,950원","99,950"
"한국의 전통사찰, 우리전통건축의 모습 2",편집부 저,워크디자인북,2024년 04월 20일,"99,800원","99,800"
천연속의 고대사찰건축의 자태 2,편집부 저,워크디자인북,2024년 04월 20일,"99,870원","99,870"
향교서원의 교육기관으로서의 기능 2,편집부 저,워크디자인북,2024년 04월 20일,"99,000원","99,000"
한국궁궐건축의 고찰 2,편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
정원누각탑파의 예술적이해 2,편집부 저,워크디자인북,2024년 04월 20일,"99,950원","99,950"
불교사찰의 예술적가치 2,편집부 저,워크디자인북,2024년 04월 20일,"99,500원","99,500"
불교사상과사찰의 상호관계 2,편집부 저,워크디자인북,2024년 04월 20일,"99,890원","99,890"
우리조상의 거주문화 2,편집부 저,워크디자인북,2024년 04월 20일,"99,880원","99,880"
한국전통생활양식과 민가 2,편집부 저,워크디자인북,2024년 04월 20일,"99,000원","99,000"
궁궐의 건축학적분석 2,편집부 저,워크디자인북,2024년 04월 20일,"99,900원","99,900"
정원과 누각탑파의 조화 2,편집부 저,워크디자인북,2024년 04월 20일,"99,800원","99,800"
조상의 삶을 찾아 민가로의 여행 2,편집부 저,워크디자인북,2024년 04월 20일,"99,850원","99,850"
분위기를 「읽을 수 있는」신입사원과 무표정한 선배 4,Torihara shu 글그림/이소연 역,서울미디어코믹스(서울문화사),2024년 01월 12일,"7,000원","6,300"
국제물류론,"오용식, 김태균 저",피앤씨미디어,2023년 06월 30일,"25,000원","25,000"
[예스단독] 66일 대화법 세트,김종원 저,카시오페아,2024년 01월 12일,"71,500원","64,350"
레인보우 버블젬 숫자 스티커 워크북,편집부 저,학산문화사(단행본),2024년 01월 20일,"8,000원","7,200"
듣는 사람,박연준 저,난다,2024년 01월 15일,"18,000원","16,200"
법제연구 65호,편집부 저,한국법제연구원,2023년 12월 20일,"10,000원","10,000"
레인보우 버블젬 재미UP 점잇기,편집부 저,학산문화사(단행본),2023년 12월 25일,"10,000원","9,000"
초보 창업자도 쉽게 작성하는 예비창업패키지 사업계획서,"홍일성, 박세훈 저",박영사,2024년 01월 15일,"20,000원","20,000"
개와 고양이 둘 다 키우면 매일이 즐거워 7,마츠모토 히데키치 글그림/박소현 역,소미미디어,2024년 01월 24일,"9,800원","8,820"
코믹 이세계 피크닉 6,미야자와 이오리 원저/미즈노 에이타 글그림/shirakaba 그림/심희정 역,소미미디어,2024년 01월 24일,"6,500원","5,850"
자네는 딱 노력한 만큼 받을 팔자야 (큰글자책),문학소년 저,글라이더,2023년 12월 31일,"30,000원","30,000"
어느 젊은이의 유서 (큰글자책),조아라 저,글라이더,2023년 12월 31일,"25,000원","25,000"
록킹 유!!! Rocking you!!! 4,이시카와 카오리 글그림/김지혜 역,소미미디어,2024년 01월 24일,"6,000원","5,400"
보드리야르의 『소비의 사회』 읽기 (큰글자책),배영달 저,세창출판사,2023년 12월 31일,"19,000원","19,000"
가상 세계의 창조자들 (큰글자책),"노석준, 이승희 저",글라이더,2023년 12월 31일,"32,000원","32,000"
흔한남매의 흔한 호기심 1-10 세트,안치현,미래엔아이세움(전집),2023년 05월 10일,"131,000원","117,900"
셰익스피어의 『햄릿』읽기 (큰글자책),백승진 저,세창미디어,2023년 12월 31일,"20,000원","20,000"
록킹 유!!! Rocking you!!! 3,이시카와 카오리 글그림/김지혜 역,소미미디어,2024년 01월 24일,"6,000원","5,400"
박경리의 『토지』 읽기 (큰글자책),최유찬 저,세창미디어,2023년 12월 31일,"19,000원","19,000"
미셸 푸코의 『광기의 역사』 읽기 (큰글자책),허경 저,세창출판사,2023년 12월 31일,"25,000원","25,000"
칼뱅의 『기독교 강요』 읽기 (큰글자책),박찬호 저,세창출판사,2023년 12월 31일,"20,000원","20,000"
그 숙녀는 아이돌이 된다 4,마츠모토 요스케 글그림/옷무 역,소미미디어,2024년 01월 24일,"6,000원","5,400"
2024 고물상·재활용센터 주소록 CD,한국콘텐츠미디어 저,한국콘텐츠미디어,2023년 12월 29일,"239,000원","227,050"
실전! 가정 하브루타,"배정욱, 정고은 저",블레싱북스,2023년 12월 15일,"17,000원","15,300"
뉴스 먹는 초등 문해력왕,이승희 저,리더북스,2024년 01월 11일,"16,800원","15,120"
니는 사람도 참 좋은데.....,이승천 저,유원북스,2024년 01월 03일,"17,000원","17,000"
불공정한 도발,빅터 마르티네즈 저,메이킹북스,2023년 11월 30일,"18,000원","16,200"
낭만 강아지 봉봉 1-4 권 세트,홍민정,다산어린이(전집),2023년 05월 03일,"48,000원","43,200"
칸트의 실천이성비판,박정하 저/한국철학사상연구회 기획,EBS BOOKS,2023년 12월 30일,"13,000원","11,700"
EBS 똑똑! 수해력 박사 5 : 쏙쏙 유아 수학,"박만구, 길윤진, 김인성 글/신유정 그림",EBS BOOKS,2023년 12월 31일,"12,000원","10,800"
수속성의 마법사 4,쿠보 타다시 글/메바루 그림/이소정 역,소미미디어,2024년 01월 25일,"10,000원","9,000"
베버의 프로테스탄트 윤리와 자본주의 정신,조배준 저/한국철학사상연구회 기획,EBS BOOKS,2023년 12월 30일,"13,000원","11,700"
EBS 똑똑! 수해력 박사 4 : 쏙쏙 유아 수학,"박만구, 길윤진, 김인성 글/황민혜 그림",EBS BOOKS,2023년 12월 31일,"12,000원","10,800"
최강 마도사. 무릎에 화살을 맞아서 시골 경비병이 되다 5,에조긴기츠네 저/TEDDY 그림/박춘상 역,소미미디어,2024년 01월 25일,"9,800원","8,820"
사회과학 기초통계,"이은국, 황은진, 이성윤, 노승용 저",윤성사,2024년 01월 13일,"30,000원","30,000"
최흉의 버퍼 화술사인 나는 세계 최강 클랜을 이끈다 4,쟈키 저/fame 그림/박정철 역,소미미디어,2024년 01월 25일,"9,800원","8,820"
된다! 하루 만에 끝내는 챗GPT 활용법,프롬프트 크리에이터 저,이지스퍼블리싱,2024년 01월 29일,"17,000원","15,300"
아는 만큼 보이는 백엔드 개발,"정우현, 이인, 김보인 저",길벗,2024년 01월 19일,"24,000원","22,800"
가야팔봉은,가기천 저,미디어서산,2023년 12월 22일,"14,000원","12,600"
2024 EBS 랜드하나 공인중개사 전원합격 올인원 2차 세트,랜드하나 수험 연구소 저,랜드하나,2024년 01월 11일,"111,000원","99,900"
2024 EBS 랜드하나 공인중개사 전원합격 올인원 1차 세트,랜드하나 수험 연구소 저,랜드하나,2024년 01월 11일,"60,000원","54,000"
예비군법,편집부 저,해광,2023년 11월 06일,"12,000원","12,000"
굿나잇 동화,"이규희, 이상교 글/전병준 그림",효리원,2023년 12월 25일,"12,000원","10,800"
데이터 분석 맛보기,"이정아, 정은미, 손현숙, 강원태 저",도서출판청람(이수영),2023년 12월 13일,"26,000원","26,000"
숫자를 몰라도 내 주식은 오른다,"박문환, 박이수 저",한국경제신문,2024년 01월 22일,"21,000원","18,900"
"2024 심승아 Simple, Detail 소방학개론 심의 한 수 파이널 모의고사",심승아 저,메가스터디교육(공무원),2024년 01월 22일,"17,000원","15,300"
2024 임재희 응급처치학개론 필드매뉴얼(FM) 적중 예상문제집,임재희 저,메가스터디교육(공무원),2024년 01월 16일,"42,000원","37,800"
